Gas75,Sensor1,No,0,0,0,0
Gas76,Sensor1,No,0,0,0,0
Gas79,Sensor1,No,0,0,0,0
Gas85,Sensor1,No,0,0,0,0
Gas88,Sensor1,Yes,0.5187235071269645,0.001,0.0008407334023441888,14.765280076855486
Gas89,Sensor1,No,0,0,0,0
Gas91,Sensor1,No,0,0,0,0
Gas96,Sensor1,Yes,0.7647718689847345,0.001,0.0011208730437122158,19.823791794275127
Gas2,Sensor2,No,0,0,0,0
Gas3,Sensor2,No,0,0,0,0
Gas4,Sensor2,No,0,0,0,0
Gas5,Sensor2,No,0,0,0,0
Gas7,Sensor2,No,0,0,0,0
Gas8,Sensor2,No,0,0,0,0
Gas9,Sensor2,No,0,0,0,0
Gas10,Sensor2,No,0,0,0,0
Gas12,Sensor2,Yes,0.6551172440102178,0.001,0.001009576517230026,10.538381509060404
Gas13,Sensor2,No,0,0,0,0
Gas22,Sensor2,No,0,0,0,0
Gas26,Sensor2,No,0,0,0,0
Gas28,Sensor2,No,0,0,0,0
Gas32,Sensor2,No,0,0,0,0
Gas34,Sensor2,No,0,0,0,0
Gas37,Sensor2,No,0,0,0,0
Gas40,Sensor2,Yes,0.7978829565230847,0.001,0.0018930381925668703,10.928343073679386
Gas42,Sensor2,No,0,0,0,0
Gas43,Sensor2,Yes,0.4710764667826797,0.001,0.000977136918491533,9.712762866651621
Gas45,Sensor2,No,0,0,0,0
Gas46,Sensor2,Yes,0.5758951045519652,0.001,0.0010869031955259689,4.985249365166844
Gas48,Sensor2,No,0,0,0,0
Gas50,Sensor2,No,0,0,0,0
Gas51,Sensor2,No,0,0,0,0
Gas52,Sensor2,Yes,0.6346730550290289,0.001,0.0019746275520944948,10.48757105301167
Gas53,Sensor2,Yes,0.649835631292536,0.001,0.0017695026501502197,1.6744233089266447
Gas54,Sensor2,No,0,0,0,0
Gas55,Sensor2,No,0,0,0,0
Gas56,Sensor2,No,0,0,0,0
Gas58,Sensor2,No,0,0,0,0
Gas60,Sensor2,No,0,0,0,0
Gas61,Sensor2,No,0,0,0,0
Gas64,Sensor2,No,0,0,0,0
Gas66,Sensor2,No,0,0,0,0
Gas71,Sensor2,No,0,0,0,0
Gas72,Sensor2,Yes,0.6228093686477079,0.001,0.0003621919640630042,13.135687999438204
Gas73,Sensor2,No,0,0,0,0
Gas74,Sensor2,No,0,0,0,0
Gas75,Sensor2,Yes,0.5653291103674555,0.001,0.0005660444327498724,10.467158747654004
Gas76,Sensor2,No,0,0,0,0
Gas77,Sensor2,No,0,0,0,0
Gas79,Sensor2,Yes,0.5868898827911553,0.001,0.00025045519601438014,9.743049887351823
Gas83,Sensor2,No,0,0,0,0
Gas84,Sensor2,No,0,0,0,0
Gas85,Sensor2,Yes,0.8762957981856446,0.001,0.0008782652317560819,6.8777838809953735
Gas89,Sensor2,Yes,0.6546381863955921,0.001,0.0006275711722371948,13.725987501913854
Gas90,Sensor2,No,0,0,0,0
Gas96,Sensor2,No,0,0,0,0
Gas97,Sensor2,Yes,0.5117507654728327,0.001,0.0016629968271156526,10.15165632677419
Gas98,Sensor2,Yes,0.7557765410210695,0.001,0.00026833791019834806,1.4503421176711329
Gas99,Sensor2,No,0,0,0,0
Gas0,Sensor3,No,0,0,0,0
Gas2,Sensor3,No,0,0,0,0
Gas3,Sensor3,No,0,0,0,0
Gas4,Sensor3,Yes,0.7536230656504737,0.001,0.0003551637698849117,2.382648476827165
Gas6,Sensor3,No,0,0,0,0
Gas9,Sensor3,Yes,0.8091144847839578,0.001,0.0008117992771521581,18.792984158714585
Gas11,Sensor3,Yes,0.41721905917293167,0.001,0.00022462971028565937,11.608418159484277
Gas13,Sensor3,No,0,0,0,0
Gas15,Sensor3,Yes,0.5882667974291098,0.001,0.00044320625271586687,7.802232642191999
Gas18,Sensor3,No,0,0,0,0
Gas19,Sensor3,Yes,0.7764928020993105,0.001,0.00042364558123666394,14.526259522918963
Gas20,Sensor3,No,0,0,0,0
Gas24,Sensor3,No,0,0,0,0
Gas25,Sensor3,No,0,0,0,0
Gas26,Sensor3,No,0,0,0,0
Gas28,Sensor3,Yes,0.6432591816470665,0.001,0.0019482290035495542,7.080503284983337
Gas30,Sensor3,No,0,0,0,0
Gas32,Sensor3,No,0,0,0,0
Gas34,Sensor3,No,0,0,0,0
Gas37,Sensor3,No,0,0,0,0
Gas38,Sensor3,No,0,0,0,0
Gas40,Sensor3,Yes,0.8291691885580348,0.001,0.0001562167509353669,11.057013020684227
Gas43,Sensor3,No,0,0,0,0
Gas44,Sensor3,No,0,0,0,0
Gas49,Sensor3,No,0,0,0,0
Gas50,Sensor3,No,0,0,0,0
Gas51,Sensor3,Yes,0.7308528259540861,0.001,0.0017509841416631787,18.014499738755983
Gas52,Sensor3,Yes,0.8711940824264783,0.001,0.0013711605242230488,11.579628244312335
Gas55,Sensor3,No,0,0,0,0
Gas58,Sensor3,No,0,0,0,0
Gas60,Sensor3,No,0,0,0,0
Gas62,Sensor3,No,0,0,0,0
Gas63,Sensor3,No,0,0,0,0
Gas64,Sensor3,No,0,0,0,0
Gas65,Sensor3,No,0,0,0,0
Gas67,Sensor3,Yes,0.5108885951179981,0.001,0.0017709954627947297,12.675596539964962
Gas68,Sensor3,No,0,0,0,0
Gas69,Sensor3,No,0,0,0,0
Gas70,Sensor3,No,0,0,0,0
Gas72,Sensor3,No,0,0,0,0
Gas73,Sensor3,Yes,0.48049507600716496,0.001,0.00019135813202794937,9.074868773803793
Gas74,Sensor3,No,0,0,0,0
Gas75,Sensor3,No,0,0,0,0
Gas77,Sensor3,No,0,0,0,0
Gas79,Sensor3,No,0,0,0,0
Gas82,Sensor3,No,0,0,0,0
Gas84,Sensor3,No,0,0,0,0
Gas85,Sensor3,No,0,0,0,0
Gas87,Sensor3,No,0,0,0,0
Gas89,Sensor3,No,0,0,0,0
Gas92,Sensor3,No,0,0,0,0
Gas94,Sensor3,No,0,0,0,0
Gas96,Sensor3,No,0,0,0,0
Gas1,Sensor4,No,0,0,0,0
Gas4,Sensor4,Yes,0.75868641067435,0.001,0.0016783049555228239,4.250257185977533
Gas5,Sensor4,No,0,0,0,0
Gas6,Sensor4,No,0,0,0,0
Gas8,Sensor4,No,0,0,0,0
Gas10,Sensor4,No,0,0,0,0
Gas11,Sensor4,No,0,0,0,0
Gas13,Sensor4,Yes,0.6502266294316936,0.001,0.0019004026106751316,8.956023138159786
Gas14,Sensor4,No,0,0,0,0
Gas15,Sensor4,Yes,0.42515777269194044,0.001,0.00011547735400932368,10.578874753582642
Gas18,Sensor4,No,0,0,0,0
Gas19,Sensor4,No,0,0,0,0
Gas24,Sensor4,No,0,0,0,0
Gas25,Sensor4,Yes,0.8361428429522824,0.001,0.0013805180424523123,8.62798334333233
Gas26,Sensor4,No,0,0,0,0
Gas27,Sensor4,No,0,0,0,0
Gas29,Sensor4,No,0,0,0,0
Gas30,Sensor4,No,0,0,0,0
Gas31,Sensor4,No,0,0,0,0
Gas33,Sensor4,No,0,0,0,0
Gas36,Sensor4,No,0,0,0,0
Gas37,Sensor4,Yes,0.538506281659282,0.001,0.00032346729931580345,19.426169861539304
Gas39,Sensor4,No,0,0,0,0
Gas41,Sensor4,No,0,0,0,0
Gas42,Sensor4,No,0,0,0,0
Gas43,Sensor4,No,0,0,0,0
Gas45,Sensor4,Yes,0.668851859311097,0.001,0.00042132078399396587,13.96941413189767
Gas46,Sensor4,No,0,0,0,0
Gas47,Sensor4,No,0,0,0,0
Gas51,Sensor4,No,0,0,0,0
Gas54,Sensor4,Yes,0.4077154169061245,0.001,0.0013739770321152258,5.005818030632174
Gas56,Sensor4,No,0,0,0,0
Gas61,Sensor4,No,0,0,0,0
Gas62,Sensor4,No,0,0,0,0
Gas65,Sensor4,No,0,0,0,0
Gas67,Sensor4,Yes,0.6963067470030114,0.001,0.0005710536737641792,5.416753525123297
Gas68,Sensor4,No,0,0,0,0
Gas70,Sensor4,No,0,0,0,0
Gas71,Sensor4,No,0,0,0,0
Gas72,Sensor4,No,0,0,0,0
Gas74,Sensor4,No,0,0,0,0
Gas75,Sensor4,No,0,0,0,0
Gas76,Sensor4,No,0,0,0,0
Gas77,Sensor4,No,0,0,0,0
Gas79,Sensor4,No,0,0,0,0
Gas80,Sensor4,No,0,0,0,0
Gas82,Sensor4,Yes,0.8777276420055672,0.001,0.0009678008975966891,2.0133893088661625
Gas84,Sensor4,No,0,0,0,0
Gas88,Sensor4,No,0,0,0,0
Gas91,Sensor4,No,0,0,0,0
Gas93,Sensor4,No,0,0,0,0
Gas94,Sensor4,Yes,0.7851435981484065,0.001,0.0009968552582918806,11.498281439920637
Gas97,Sensor4,No,0,0,0,0
Gas98,Sensor4,No,0,0,0,0
Gas8,Sensor5,No,0,0,0,0
Gas11,Sensor5,No,0,0,0,0
Gas13,Sensor5,No,0,0,0,0
Gas16,Sensor5,No,0,0,0,0
Gas17,Sensor5,Yes,0.5059478021710939,0.001,0.0008041729971598532,8.443237061909496
Gas20,Sensor5,No,0,0,0,0
Gas25,Sensor5,No,0,0,0,0
Gas26,Sensor5,Yes,0.7506964561250089,0.001,0.0012160191273887387,18.85789044268446
Gas31,Sensor5,No,0,0,0,0
Gas33,Sensor5,No,0,0,0,0
Gas36,Sensor5,No,0,0,0,0
Gas38,Sensor5,Yes,0.7624206445977398,0.001,0.0017951444171164115,8.596571140831202
Gas39,Sensor5,No,0,0,0,0
Gas40,Sensor5,Yes,0.8624630137047355,0.001,0.0011874332131518507,4.7994788033528435
Gas41,Sensor5,No,0,0,0,0
Gas46,Sensor5,No,0,0,0,0
Gas48,Sensor5,No,0,0,0,0
Gas49,Sensor5,No,0,0,0,0
Gas50,Sensor5,No,0,0,0,0
Gas54,Sensor5,No,0,0,0,0
Gas59,Sensor5,No,0,0,0,0
Gas61,Sensor5,No,0,0,0,0
Gas63,Sensor5,Yes,0.4244403018081394,0.001,0.00045531906515882217,7.295178449896806
Gas65,Sensor5,No,0,0,0,0
Gas66,Sensor5,No,0,0,0,0
Gas68,Sensor5,No,0,0,0,0
Gas69,Sensor5,No,0,0,0,0
Gas71,Sensor5,No,0,0,0,0
Gas74,Sensor5,Yes,0.5247345601800603,0.001,0.0008401082841093814,7.536181596914133
Gas75,Sensor5,No,0,0,0,0
Gas78,Sensor5,No,0,0,0,0
Gas79,Sensor5,No,0,0,0,0
Gas80,Sensor5,No,0,0,0,0
Gas82,Sensor5,No,0,0,0,0
Gas83,Sensor5,Yes,0.44832551618872846,0.001,0.0016823597012670419,5.0910200546324935
Gas84,Sensor5,No,0,0,0,0
Gas86,Sensor5,No,0,0,0,0
Gas90,Sensor5,No,0,0,0,0
Gas92,Sensor5,No,0,0,0,0
Gas93,Sensor5,No,0,0,0,0
Gas94,Sensor5,No,0,0,0,0
Gas96,Sensor5,No,0,0,0,0
Gas97,Sensor5,No,0,0,0,0
Gas98,Sensor5,No,0,0,0,0
Gas1,Sensor6,No,0,0,0,0
Gas3,Sensor6,No,0,0,0,0
Gas4,Sensor6,No,0,0,0,0
Gas5,Sensor6,No,0,0,0,0
Gas6,Sensor6,Yes,0.584699182088054,0.001,0.0018124916282014683,19.89607359743776
Gas7,Sensor6,No,0,0,0,0
Gas10,Sensor6,No,0,0,0,0
Gas12,Sensor6,No,0,0,0,0
Gas14,Sensor6,No,0,0,0,0
Gas15,Sensor6,Yes,0.5853196558013625,0.001,2.457895944779853e-06,3.346394524900278
Gas19,Sensor6,No,0,0,0,0
Gas22,Sensor6,No,0,0,0,0
Gas26,Sensor6,No,0,0,0,0
Gas27,Sensor6,No,0,0,0,0
Gas29,Sensor6,No,0,0,0,0
Gas33,Sensor6,No,0,0,0,0
Gas34,Sensor6,No,0,0,0,0
Gas35,Sensor6,Yes,0.42493795386405786,0.001,0.00028361640991216074,5.775742931602985
Gas36,Sensor6,No,0,0,0,0
Gas39,Sensor6,No,0,0,0,0
Gas40,Sensor6,No,0,0,0,0
Gas41,Sensor6,No,0,0,0,0
Gas42,Sensor6,Yes,0.45385852273810756,0.001,0.0011716891017417889,16.06297844143442
Gas45,Sensor6,No,0,0,0,0
Gas46,Sensor6,No,0,0,0,0
Gas47,Sensor6,No,0,0,0,0
Gas48,Sensor6,No,0,0,0,0
Gas49,Sensor6,No,0,0,0,0
Gas52,Sensor6,No,0,0,0,0
Gas53,Sensor6,No,0,0,0,0
Gas54,Sensor6,No,0,0,0,0
Gas55,Sensor6,No,0,0,0,0
Gas57,Sensor6,No,0,0,0,0
Gas58,Sensor6,No,0,0,0,0
Gas60,Sensor6,No,0,0,0,0
Gas62,Sensor6,No,0,0,0,0
Gas63,Sensor6,No,0,0,0,0
Gas64,Sensor6,No,0,0,0,0
Gas66,Sensor6,No,0,0,0,0
Gas69,Sensor6,Yes,0.8811993533555935,0.001,0.00142134306887569,4.516055522647182
Gas70,Sensor6,Yes,0.46138831675277475,0.001,0.001298038435554769,9.085192566712363
Gas71,Sensor6,Yes,0.8886563884289477,0.001,0.0014457429518414154,13.89925813277095
Gas72,Sensor6,No,0,0,0,0
Gas74,Sensor6,No,0,0,0,0
Gas76,Sensor6,No,0,0,0,0
Gas77,Sensor6,No,0,0,0,0
Gas78,Sensor6,No,0,0,0,0
Gas79,Sensor6,No,0,0,0,0
Gas81,Sensor6,No,0,0,0,0
Gas82,Sensor6,No,0,0,0,0
Gas94,Sensor6,No,0,0,0,0
Gas96,Sensor6,Yes,0.8197947344810319,0.001,0.00011326431133491343,13.529090937085247
Gas97,Sensor6,No,0,0,0,0
Gas0,Sensor7,No,0,0,0,0
Gas3,Sensor7,No,0,0,0,0
Gas8,Sensor7,No,0,0,0,0
Gas9,Sensor7,No,0,0,0,0
Gas11,Sensor7,Yes,0.7775454505881816,0.001,7.254923999513707e-05,10.65845927664012
Gas13,Sensor7,No,0,0,0,0
Gas14,Sensor7,No,0,0,0,0
Gas15,Sensor7,No,0,0,0,0
Gas16,Sensor7,No,0,0,0,0
Gas17,Sensor7,No,0,0,0,0
Gas19,Sensor7,Yes,0.7314340945139429,0.001,0.000595693415965393,16.048902433901098
Gas20,Sensor7,No,0,0,0,0
Gas21,Sensor7,Yes,0.805592122840167,0.001,0.001042509044393056,19.83866272263381
Gas22,Sensor7,Yes,0.8117930201288504,0.001,0.0017671390236677997,19.47034313771657
Gas24,Sensor7,No,0,0,0,0
Gas26,Sensor7,No,0,0,0,0
Gas28,Sensor7,No,0,0,0,0
Gas31,Sensor7,No,0,0,0,0
Gas32,Sensor7,No,0,0,0,0
Gas34,Sensor7,No,0,0,0,0
Gas35,Sensor7,No,0,0,0,0
Gas37,Sensor7,No,0,0,0,0
Gas38,Sensor7,No,0,0,0,0
Gas39,Sensor7,No,0,0,0,0
Gas40,Sensor7,No,0,0,0,0
Gas43,Sensor7,Yes,0.43601614937691185,0.001,0.0013647468514730874,12.77353272299611
Gas44,Sensor7,No,0,0,0,0
Gas46,Sensor7,No,0,0,0,0
Gas49,Sensor7,Yes,0.5410845379902223,0.001,0.0010419566325616985,11.460020642946473
Gas51,Sensor7,No,0,0,0,0
Gas57,Sensor7,No,0,0,0,0
Gas58,Sensor7,No,0,0,0,0
Gas59,Sensor7,No,0,0,0,0
Gas60,Sensor7,No,0,0,0,0
Gas63,Sensor7,No,0,0,0,0
Gas64,Sensor7,No,0,0,0,0
Gas65,Sensor7,No,0,0,0,0
Gas66,Sensor7,No,0,0,0,0
Gas67,Sensor7,Yes,0.4796394055219867,0.001,0.00053161140728742,14.513381075720135
Gas68,Sensor7,Yes,0.7491299179079061,0.001,0.0015900733753667017,19.394252623477087
Gas69,Sensor7,No,0,0,0,0
Gas70,Sensor7,No,0,0,0,0
Gas71,Sensor7,No,0,0,0,0
Gas72,Sensor7,No,0,0,0,0
Gas74,Sensor7,No,0,0,0,0
Gas75,Sensor7,Yes,0.8567055629695006,0.001,0.0010389431317957836,2.57373905613683
Gas77,Sensor7,No,0,0,0,0
Gas78,Sensor7,No,0,0,0,0
Gas80,Sensor7,No,0,0,0,0
Gas83,Sensor7,No,0,0,0,0
Gas88,Sensor7,No,0,0,0,0
Gas89,Sensor7,Yes,0.7841003847427159,0.001,0.0014550758589282717,9.847286811444482
Gas90,Sensor7,No,0,0,0,0
Gas95,Sensor7,No,0,0,0,0
Gas99,Sensor7,Yes,0.49064401051835244,0.001,0.00012890819349987192,8.220054424507943
Gas2,Sensor8,Yes,0.8744721476547191,0.001,0.0013029387484656972,14.054237811386848
Gas4,Sensor8,Yes,0.6743112406113969,0.001,0.0002796148276790711,8.971047426793286
Gas5,Sensor8,Yes,0.5237132625818719,0.001,0.001667273986336811,13.088336890356063
Gas7,Sensor8,Yes,0.5206540295922967,0.001,0.0006580066791132442,7.711779982310509
Gas10,Sensor8,No,0,0,0,0
Gas11,Sensor8,No,0,0,0,0
Gas13,Sensor8,No,0,0,0,0
Gas14,Sensor8,No,0,0,0,0
Gas15,Sensor8,No,0,0,0,0
Gas17,Sensor8,No,0,0,0,0
Gas18,Sensor8,No,0,0,0,0
Gas21,Sensor8,Yes,0.6864926423569158,0.001,0.0015578071319328761,14.803207571988947
Gas22,Sensor8,No,0,0,0,0
Gas23,Sensor8,No,0,0,0,0
Gas25,Sensor8,No,0,0,0,0
Gas26,Sensor8,No,0,0,0,0
Gas29,Sensor8,No,0,0,0,0
Gas30,Sensor8,No,0,0,0,0
Gas31,Sensor8,No,0,0,0,0
Gas38,Sensor8,No,0,0,0,0
Gas42,Sensor8,No,0,0,0,0
Gas44,Sensor8,No,0,0,0,0
Gas47,Sensor8,No,0,0,0,0
Gas56,Sensor8,No,0,0,0,0
Gas58,Sensor8,No,0,0,0,0
Gas60,Sensor8,No,0,0,0,0
Gas62,Sensor8,Yes,0.6891683075757107,0.001,0.001353091408540153,12.75531199462229
Gas65,Sensor8,No,0,0,0,0
Gas67,Sensor8,No,0,0,0,0
Gas68,Sensor8,Yes,0.6742693950027608,0.001,0.001968295283634173,14.904996083612613
Gas69,Sensor8,No,0,0,0,0
Gas70,Sensor8,Yes,0.7577441122894474,0.001,0.0015382485375601393,11.559756061319193
Gas71,Sensor8,No,0,0,0,0
Gas74,Sensor8,Yes,0.7257613855716063,0.001,0.0012376769152854668,2.3058692126334224
Gas76,Sensor8,No,0,0,0,0
Gas81,Sensor8,Yes,0.4602369307198298,0.001,0.00020541848075495239,4.0387506665813895
Gas83,Sensor8,Yes,0.7827764174856132,0.001,0.0019556875188899564,12.828511809699823
Gas86,Sensor8,No,0,0,0,0
Gas87,Sensor8,Yes,0.6082938563507878,0.001,0.0009113739997878663,0.017504003934369905
Gas88,Sensor8,Yes,0.8935134710450942,0.001,0.0017960751305238912,15.849583300940619
Gas91,Sensor8,No,0,0,0,0
Gas92,Sensor8,Yes,0.5835875142788707,0.001,0.0008519745800393531,17.97280863634676
Gas93,Sensor8,No,0,0,0,0
Gas98,Sensor8,Yes,0.8113486287855569,0.001,0.0003353682980467816,1.8073335483857433
Gas99,Sensor8,Yes,0.4651810975989573,0.001,0.00013218676864604518,4.413246400370494
Gas1,Sensor9,No,0,0,0,0
Gas3,Sensor9,No,0,0,0,0
Gas6,Sensor9,No,0,0,0,0
Gas8,Sensor9,No,0,0,0,0
Gas12,Sensor9,Yes,0.4385723795206309,0.001,0.0016436080328686748,19.173555442621396
Gas13,Sensor9,No,0,0,0,0
Gas17,Sensor9,No,0,0,0,0
Gas18,Sensor9,No,0,0,0,0
Gas19,Sensor9,No,0,0,0,0
Gas23,Sensor9,No,0,0,0,0
Gas24,Sensor9,No,0,0,0,0
Gas26,Sensor9,No,0,0,0,0
Gas27,Sensor9,Yes,0.8662535353927655,0.001,0.000567838848286323,14.34011139275288
Gas28,Sensor9,No,0,0,0,0
Gas29,Sensor9,No,0,0,0,0
Gas30,Sensor9,No,0,0,0,0
Gas31,Sensor9,No,0,0,0,0
Gas34,Sensor9,No,0,0,0,0
Gas36,Sensor9,No,0,0,0,0
Gas37,Sensor9,No,0,0,0,0
Gas38,Sensor9,Yes,0.8577440882962484,0.001,0.0006026110598175467,19.512802254735902
Gas39,Sensor9,Yes,0.578815861085343,0.001,0.001795582014662852,13.919048239083091
Gas40,Sensor9,No,0,0,0,0
Gas41,Sensor9,No,0,0,0,0
Gas44,Sensor9,No,0,0,0,0
Gas46,Sensor9,No,0,0,0,0
Gas48,Sensor9,No,0,0,0,0
Gas50,Sensor9,No,0,0,0,0
Gas53,Sensor9,No,0,0,0,0
Gas55,Sensor9,No,0,0,0,0
Gas57,Sensor9,Yes,0.498151558611961,0.001,0.0014533144245930255,11.488289364733198
Gas59,Sensor9,Yes,0.7108861334055572,0.001,0.0012706795218561829,2.124769741027972
Gas60,Sensor9,No,0,0,0,0
Gas61,Sensor9,No,0,0,0,0
Gas62,Sensor9,No,0,0,0,0
Gas64,Sensor9,No,0,0,0,0
Gas65,Sensor9,No,0,0,0,0
Gas68,Sensor9,No,0,0,0,0
Gas72,Sensor9,No,0,0,0,0
Gas76,Sensor9,No,0,0,0,0
Gas77,Sensor9,No,0,0,0,0
Gas78,Sensor9,No,0,0,0,0
Gas79,Sensor9,No,0,0,0,0
Gas82,Sensor9,Yes,0.6219633096720374,0.001,0.0014975495173362933,8.811248635172133
Gas84,Sensor9,Yes,0.580341356677238,0.001,0.0008181097739842476,13.108059884984817
Gas85,Sensor9,No,0,0,0,0
Gas88,Sensor9,No,0,0,0,0
Gas89,Sensor9,No,0,0,0,0
Gas93,Sensor9,No,0,0,0,0
Gas95,Sensor9,No,0,0,0,0
Gas96,Sensor9,Yes,0.8253289559609192,0.001,0.0016226921116398135,3.106513707181635
Gas97,Sensor9,Yes,0.62140565399742,0.001,0.0014552928876063991,19.593356435302315
Gas99,Sensor9,No,0,0,0,0
Gas0,Sensor10,No,0,0,0,0
Gas2,Sensor10,No,0,0,0,0
Gas4,Sensor10,Yes,0.8940712770622203,0.001,9.323103369030261e-05,0.423623455934794
Gas9,Sensor10,Yes,0.7028236981139611,0.001,0.0002874937566279807,11.929180194067904
Gas12,Sensor10,No,0,0,0,0
Gas13,Sensor10,No,0,0,0,0
Gas15,Sensor10,No,0,0,0,0
Gas20,Sensor10,No,0,0,0,0
Gas22,Sensor10,No,0,0,0,0
Gas26,Sensor10,Yes,0.6418894886814546,0.001,0.0008377775077236864,3.4379512549083513
Gas27,Sensor10,No,0,0,0,0
Gas29,Sensor10,No,0,0,0,0
Gas33,Sensor10,No,0,0,0,0
Gas35,Sensor10,No,0,0,0,0
Gas38,Sensor10,No,0,0,0,0
Gas39,Sensor10,No,0,0,0,0
Gas41,Sensor10,No,0,0,0,0
Gas43,Sensor10,Yes,0.5066958846299936,0.001,0.0003915747515296226,3.0574304831156174
Gas47,Sensor10,No,0,0,0,0
Gas49,Sensor10,Yes,0.7850312369386172,0.001,0.0008773153046976805,4.379069639605369
Gas50,Sensor10,No,0,0,0,0
Gas52,Sensor10,No,0,0,0,0
Gas54,Sensor10,Yes,0.7405678836483217,0.001,0.0008030264043992729,19.387385758096016
